"method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"bt","glm",185,0.125,3,25,0.5,0,0,5,5
"bt","glm",185,0.25,3,25,0.5,0,0,9,11
"bt","glm",185,0.375,3,25,0.5,0,0,9,10
"bt","glm",185,0.5,3,25,0.5,0,0,5,5
"bt","glm",185,0.01,5,25,0.5,0,0,2,3
"bt","glm",185,0.0625,5,25,0.5,0,0,5,7
"bt","glm",185,0.125,5,25,0.5,0,0,12,13
"bt","glm",185,0.25,5,25,0.5,0,0,11,12
"bt","glm",185,0.375,5,25,0.5,0,0,8,14
"bt","glm",185,0.5,5,25,0.5,0,0,11,14
"bt","glm",185,0.01,10,25,0.5,0,0,2,3
"bt","glm",185,0.0625,10,25,0.5,0,0,10,16
"bt","glm",185,0.125,10,25,0.5,0,0,14,22
"bt","glm",185,0.25,10,25,0.5,0,0,11,13
"bt","glm",185,0.375,10,25,0.5,0,0,16,21
"bt","glm",185,0.5,10,25,0.5,0,0,10,16
"bt","glm",185,0.01,3,50,0.5,0,0,7,9
"bt","glm",185,0.0625,3,50,0.5,0,0,5,6
"bt","glm",185,0.125,3,50,0.5,0,0,9,11
"bt","glm",185,0.25,3,50,0.5,0,0,10,10
"bt","glm",185,0.375,3,50,0.5,0,0,15,18
"bt","glm",185,0.5,3,50,0.5,0,0,13,13
"bt","glm",185,0.01,5,50,0.5,0,0,2,2
"bt","glm",185,0.0625,5,50,0.5,0,0,6,7
"bt","glm",185,0.125,5,50,0.5,0,0,7,10
"bt","glm",185,0.25,5,50,0.5,0,0,5,5
"bt","glm",185,0.375,5,50,0.5,0,0,14,16
"bt","glm",185,0.5,5,50,0.5,0,0,4,6
"bt","glm",185,0.01,10,50,0.5,0,0,6,8
"bt","glm",185,0.0625,10,50,0.5,0,0,7,11
"bt","glm",185,0.125,10,50,0.5,0,0,10,15
"bt","glm",185,0.25,10,50,0.5,0,0,13,19
"bt","glm",185,0.375,10,50,0.5,0,0,14,17
"bt","glm",185,0.5,10,50,0.5,0,0,13,14
"bt","glm",185,0.01,3,100,0.5,0,0,4,5
"bt","glm",185,0.0625,3,100,0.5,0,0,11,12
"bt","glm",185,0.125,3,100,0.5,0,0,13,14
"bt","glm",185,0.25,3,100,0.5,0,0,10,10
"bt","glm",185,0.375,3,100,0.5,0,0,5,5
"bt","glm",185,0.5,3,100,0.5,0,0,9,9
"bt","glm",185,0.01,5,100,0.5,0,0,11,14
"bt","glm",185,0.0625,5,100,0.5,0,0,10,12
"bt","glm",185,0.125,5,100,0.5,0,0,9,9
"bt","glm",185,0.25,5,100,0.5,0,0,9,13
"bt","glm",185,0.375,5,100,0.5,0,0,6,7
"bt","glm",185,0.5,5,100,0.5,0,0,6,6
"bt","glm",185,0.01,10,100,0.5,0,0,7,10
"bt","glm",185,0.0625,10,100,0.5,0,0,6,10
"bt","glm",185,0.125,10,100,0.5,0,0,12,13
"bt","glm",185,0.25,10,100,0.5,0,0,7,8
"bt","glm",185,0.375,10,100,0.5,0,0,10,16
"bt","glm",185,0.5,10,100,0.5,0,0,7,11
"bt","glm",185,0.01,3,25,0.9,0,0,3,7
"bt","glm",185,0.0625,3,25,0.9,0,0,10,18
"bt","glm",185,0.125,3,25,0.9,0,0,12,21
"bt","glm",185,0.25,3,25,0.9,0,0,10,23
"bt","glm",185,0.375,3,25,0.9,0,0,8,12
"bt","glm",185,0.5,3,25,0.9,0,0,14,27
"bt","glm",185,0.01,5,25,0.9,0,0,1,4
"bt","glm",185,0.0625,5,25,0.9,0,0,8,26
"bt","glm",185,0.125,5,25,0.9,0,0,6,21
"bt","glm",185,0.25,5,25,0.9,0,0,12,26
"bt","glm",185,0.375,5,25,0.9,0,0,5,9
"bt","glm",185,0.5,5,25,0.9,0,0,8,18
"bt","glm",185,0.01,10,25,0.9,0,0,1,7
"bt","glm",185,0.0625,10,25,0.9,0,0,7,17
"bt","glm",185,0.125,10,25,0.9,0,0,7,27
"bt","glm",185,0.25,10,25,0.9,0,0,16,43
"bt","glm",185,0.375,10,25,0.9,0,0,10,29
"bt","glm",185,0.5,10,25,0.9,0,0,5,19
"bt","glm",185,0.01,3,50,0.9,0,0,3,7
"bt","glm",185,0.0625,3,50,0.9,0,0,7,12
"bt","glm",185,0.125,3,50,0.9,0,0,6,12
"bt","glm",185,0.25,3,50,0.9,0,0,9,16
"bt","glm",185,0.375,3,50,0.9,0,0,3,3
"bt","glm",185,0.5,3,50,0.9,0,0,7,11
"bt","glm",185,0.01,5,50,0.9,0,0,7,24
"bt","glm",185,0.0625,5,50,0.9,0,0,16,32
"bt","glm",185,0.125,5,50,0.9,0,0,12,29
"bt","glm",185,0.25,5,50,0.9,0,0,5,7
"bt","glm",185,0.375,5,50,0.9,0,0,7,19
"bt","glm",185,0.5,5,50,0.9,0,0,8,21
"bt","glm",185,0.01,10,50,0.9,0,0,1,5
"bt","glm",185,0.0625,10,50,0.9,0,0,10,23
"bt","glm",185,0.125,10,50,0.9,0,0,10,25
"bt","glm",185,0.25,10,50,0.9,0,0,3,17
"bt","glm",185,0.375,10,50,0.9,0,0,8,31
"bt","glm",185,0.5,10,50,0.9,0,0,14,47
"bt","glm",185,0.01,3,100,0.9,0,0,9,12
"bt","glm",185,0.0625,3,100,0.9,0,0,9,14
"bt","glm",185,0.125,3,100,0.9,0,0,4,7
"bt","glm",185,0.25,3,100,0.9,0,0,11,21
"bt","glm",185,0.375,3,100,0.9,0,0,7,13
"bt","glm",185,0.5,3,100,0.9,0,0,7,10
"bt","glm",185,0.01,5,100,0.9,0,0,9,21
"bt","glm",185,0.0625,5,100,0.9,0,0,5,12
"bt","glm",185,0.125,5,100,0.9,0,0,3,8
"bt","glm",185,0.25,5,100,0.9,0,0,13,30
"bt","glm",185,0.375,5,100,0.9,0,0,11,23
"bt","glm",185,0.5,5,100,0.9,0,0,9,20
"bt","glm",185,0.01,10,100,0.9,0,0,6,47
"bt","glm",185,0.0625,10,100,0.9,0,0,14,36
"bt","glm",185,0.125,10,100,0.9,0,0,8,24
"bt","glm",185,0.25,10,100,0.9,0,0,11,37
"bt","glm",185,0.375,10,100,0.9,0,0,9,36
"bt","glm",185,0.5,10,100,0.9,0,0,7,23
"bt","glm",185,0.01,3,25,0,0,0,1,1
"bt","glm",185,0.0625,3,25,0,0,0,7,7
"bt","glm",185,0.125,3,25,0,0,0,12,13
"bt","glm",185,0.25,3,25,0,0,0,15,16
"bt","glm",185,0.375,3,25,0,0,0,11,11
"bt","glm",185,0.5,3,25,0,0,0,11,13
"bt","glm",185,0.01,5,25,0,0,0,1,1
"bt","glm",185,0.0625,5,25,0,0,0,8,8
"bt","glm",185,0.125,5,25,0,0,0,18,18
"bt","glm",185,0.25,5,25,0,0,0,5,5
"bt","glm",185,0.375,5,25,0,0,0,4,4
"bt","glm",185,0.5,5,25,0,0,0,7,7
"bt","glm",185,0.01,10,25,0,0,0,1,1
"bt","glm",185,0.0625,10,25,0,0,0,7,7
"bt","glm",185,0.125,10,25,0,0,0,12,12
"bt","glm",185,0.25,10,25,0,0,0,14,14
"bt","glm",185,0.375,10,25,0,0,0,11,11
"bt","glm",185,0.5,10,25,0,0,0,12,13
"bt","glm",185,0.01,3,50,0,0,0,5,5
"bt","glm",185,0.0625,3,50,0,0,0,11,11
"bt","glm",185,0.125,3,50,0,0,0,11,11
"bt","glm",185,0.25,3,50,0,0,0,10,10
"bt","glm",185,0.375,3,50,0,0,0,14,14
"bt","glm",185,0.5,3,50,0,0,0,10,10
"bt","glm",185,0.01,5,50,0,0,0,3,3
"bt","glm",185,0.0625,5,50,0,0,0,9,10
"bt","glm",185,0.125,5,50,0,0,0,7,8
"bt","glm",185,0.25,5,50,0,0,0,7,7
"bt","glm",185,0.375,5,50,0,0,0,8,8
"bt","glm",185,0.5,5,50,0,0,0,14,14
"bt","glm",185,0.01,10,50,0,0,0,3,3
"bt","glm",185,0.0625,10,50,0,0,0,13,14
"bt","glm",185,0.125,10,50,0,0,0,10,10
"bt","glm",185,0.25,10,50,0,0,0,7,7
"bt","glm",185,0.375,10,50,0,0,0,17,17
"bt","glm",185,0.5,10,50,0,0,0,10,10
"bt","glm",185,0.01,3,100,0,0,0,11,11
"bt","glm",185,0.0625,3,100,0,0,0,11,11
"bt","glm",185,0.125,3,100,0,0,0,4,4
"bt","glm",185,0.25,3,100,0,0,0,10,10
"bt","glm",185,0.375,3,100,0,0,0,13,14
"bt","glm",185,0.5,3,100,0,0,0,9,9
"bt","glm",185,0.01,5,100,0,0,0,7,7
"bt","glm",185,0.0625,5,100,0,0,0,10,10
"bt","glm",185,0.125,5,100,0,0,0,6,6
"bt","glm",185,0.25,5,100,0,0,0,10,10
"bt","glm",185,0.375,5,100,0,0,0,8,8
"bt","glm",185,0.5,5,100,0,0,0,7,7
"bt","glm",185,0.01,10,100,0,0,0,8,8
"bt","glm",185,0.0625,10,100,0,0,0,8,8
"bt","glm",185,0.125,10,100,0,0,0,5,5
"bt","glm",185,0.25,10,100,0,0,0,12,12
"bt","glm",185,0.375,10,100,0,0,0,5,5
"bt","glm",185,0.5,10,100,0,0,0,6,7
"bt","glm",185,0.01,3,25,0.5,0,0,3,3
"bt","glm",185,0.0625,3,25,0.5,0,0,15,16
"bt","glm",185,0.125,3,25,0.5,0,0,7,7
"bt","glm",185,0.25,3,25,0.5,0,0,8,9
"bt","glm",185,0.375,3,25,0.5,0,0,3,3
"bt","glm",185,0.5,3,25,0.5,0,0,11,13
"bt","glm",185,0.01,5,25,0.5,0,0,0,0
"bt","glm",185,0.0625,5,25,0.5,0,0,9,10
"bt","glm",185,0.125,5,25,0.5,0,0,6,7
"bt","glm",185,0.25,5,25,0.5,0,0,7,9
"bt","glm",185,0.375,5,25,0.5,0,0,5,7
"bt","glm",185,0.5,5,25,0.5,0,0,11,12
"bt","glm",185,0.01,10,25,0.5,0,0,1,1
"bt","glm",185,0.0625,10,25,0.5,0,0,7,11
"bt","glm",185,0.125,10,25,0.5,0,0,9,15
"bt","glm",185,0.25,10,25,0.5,0,0,8,8
"bt","glm",185,0.375,10,25,0.5,0,0,12,17
"bt","glm",185,0.5,10,25,0.5,0,0,7,11
"bt","glm",185,0.01,3,50,0.5,0,0,5,7
"bt","glm",185,0.0625,3,50,0.5,0,0,10,10
"bt","glm",185,0.125,3,50,0.5,0,0,9,10
"bt","glm",185,0.25,3,50,0.5,0,0,13,14
"bt","glm",185,0.375,3,50,0.5,0,0,8,9
"bt","glm",185,0.5,3,50,0.5,0,0,9,9
"bt","glm",185,0.01,5,50,0.5,0,0,4,4
"bt","glm",185,0.0625,5,50,0.5,0,0,8,9
"bt","glm",185,0.125,5,50,0.5,0,0,12,13
"bt","glm",185,0.25,5,50,0.5,0,0,16,21
"bt","glm",185,0.375,5,50,0.5,0,0,8,8
"bt","glm",185,0.5,5,50,0.5,0,0,8,10
"bt","glm",185,0.01,10,50,0.5,0,0,6,7
"bt","glm",185,0.0625,10,50,0.5,0,0,9,14
"bt","glm",185,0.125,10,50,0.5,0,0,7,15
"bt","glm",185,0.25,10,50,0.5,0,0,13,18
"bt","glm",185,0.375,10,50,0.5,0,0,13,18
"bt","glm",185,0.5,10,50,0.5,0,0,12,15
"bt","glm",185,0.01,3,100,0.5,0,0,6,6
"bt","glm",185,0.0625,3,100,0.5,0,0,13,16
"bt","glm",185,0.125,3,100,0.5,0,0,9,9
"bt","glm",185,0.25,3,100,0.5,0,0,13,16
"bt","glm",185,0.375,3,100,0.5,0,0,7,8
"bt","glm",185,0.5,3,100,0.5,0,0,10,10
"bt","glm",185,0.01,5,100,0.5,0,0,7,8
"bt","glm",185,0.0625,5,100,0.5,0,0,14,16
"bt","glm",185,0.125,5,100,0.5,0,0,10,14
"bt","glm",185,0.25,5,100,0.5,0,0,10,11
"bt","glm",185,0.375,5,100,0.5,0,0,16,24
"bt","glm",185,0.5,5,100,0.5,0,0,7,11
"bt","glm",185,0.01,10,100,0.5,0,0,13,24
"bt","glm",185,0.0625,10,100,0.5,0,0,5,8
"bt","glm",185,0.125,10,100,0.5,0,0,12,12
"bt","glm",185,0.25,10,100,0.5,0,0,7,8
"bt","glm",185,0.375,10,100,0.5,0,0,10,18
"bt","glm",185,0.5,10,100,0.5,0,0,11,11
"bt","glm",185,0.01,3,25,0.9,0,0,0,0
"bt","glm",185,0.0625,3,25,0.9,0,0,13,26
"bt","glm",185,0.125,3,25,0.9,0,0,10,15
"bt","glm",185,0.25,3,25,0.9,0,0,11,20
"bt","glm",185,0.375,3,25,0.9,0,0,7,16
"bt","glm",185,0.5,3,25,0.9,0,0,11,21
"bt","glm",185,0.01,5,25,0.9,0,0,2,7
"bt","glm",185,0.0625,5,25,0.9,0,0,12,28
"bt","glm",185,0.125,5,25,0.9,0,0,5,5
"bt","glm",185,0.25,5,25,0.9,0,0,11,25
"bt","glm",185,0.375,5,25,0.9,0,0,4,12
"bt","glm",185,0.5,5,25,0.9,0,0,10,24
"bt","glm",185,0.01,10,25,0.9,0,0,1,7
"bt","glm",185,0.0625,10,25,0.9,0,0,11,49
"bt","glm",185,0.125,10,25,0.9,0,0,10,30
"bt","glm",185,0.25,10,25,0.9,0,0,7,25
"bt","glm",185,0.375,10,25,0.9,0,0,16,69
"bt","glm",185,0.5,10,25,0.9,0,0,6,22
"bt","glm",185,0.01,3,50,0.9,0,0,1,2
"bt","glm",185,0.0625,3,50,0.9,0,0,13,26
"bt","glm",185,0.125,3,50,0.9,0,0,11,22
"bt","glm",185,0.25,3,50,0.9,0,0,11,22
"bt","glm",185,0.375,3,50,0.9,0,0,10,16
"bt","glm",185,0.5,3,50,0.9,0,0,8,9
"bt","glm",185,0.01,5,50,0.9,0,0,4,15
"bt","glm",185,0.0625,5,50,0.9,0,0,5,13
"bt","glm",185,0.125,5,50,0.9,0,0,9,24
"bt","glm",185,0.25,5,50,0.9,0,0,8,19
"bt","glm",185,0.375,5,50,0.9,0,0,12,26
"bt","glm",185,0.5,5,50,0.9,0,0,12,30
"bt","glm",185,0.01,10,50,0.9,0,0,2,12
"bt","glm",185,0.0625,10,50,0.9,0,0,13,54
"bt","glm",185,0.125,10,50,0.9,0,0,9,28
"bt","glm",185,0.25,10,50,0.9,0,0,8,10
"bt","glm",185,0.375,10,50,0.9,0,0,11,49
"bt","glm",185,0.5,10,50,0.9,0,0,7,22
"bt","glm",185,0.01,3,100,0.9,0,0,13,28
"bt","glm",185,0.0625,3,100,0.9,0,0,9,13
"bt","glm",185,0.125,3,100,0.9,0,0,11,24
"bt","glm",185,0.25,3,100,0.9,0,0,9,16
"bt","glm",185,0.375,3,100,0.9,0,0,7,13
"bt","glm",185,0.5,3,100,0.9,0,0,10,26
"bt","glm",185,0.01,5,100,0.9,0,0,14,43
"bt","glm",185,0.0625,5,100,0.9,0,0,16,37
"bt","glm",185,0.125,5,100,0.9,0,0,9,18
"bt","glm",185,0.25,5,100,0.9,0,0,8,14
"bt","glm",185,0.375,5,100,0.9,0,0,7,21
"bt","glm",185,0.5,5,100,0.9,0,0,14,35
"bt","glm",185,0.01,10,100,0.9,0,0,6,40
"bt","glm",185,0.0625,10,100,0.9,0,0,9,36
"bt","glm",185,0.125,10,100,0.9,0,0,9,41
"bt","glm",185,0.25,10,100,0.9,0,0,11,41
"bt","glm",185,0.375,10,100,0.9,0,0,7,26
"bt","glm",185,0.5,10,100,0.9,0,0,10,27
"bt","glm",185,0.01,3,25,0,0,0,4,4
"bt","glm",185,0.0625,3,25,0,0,0,10,11
"bt","glm",185,0.125,3,25,0,0,0,12,12
"bt","glm",185,0.25,3,25,0,0,0,8,8
"bt","glm",185,0.375,3,25,0,0,0,17,18
"bt","glm",185,0.5,3,25,0,0,0,13,13
"bt","glm",185,0.01,5,25,0,0,0,5,5
"bt","glm",185,0.0625,5,25,0,0,0,11,11
"bt","glm",185,0.125,5,25,0,0,0,11,11
"bt","glm",185,0.25,5,25,0,0,0,9,9
"bt","glm",185,0.375,5,25,0,0,0,13,13
"bt","glm",185,0.5,5,25,0,0,0,12,12
"bt","glm",185,0.01,10,25,0,0,0,1,1
"bt","glm",185,0.0625,10,25,0,0,0,13,13
"bt","glm",185,0.125,10,25,0,0,0,13,14
"bt","glm",185,0.25,10,25,0,0,0,11,11
"bt","glm",185,0.375,10,25,0,0,0,7,8
"bt","glm",185,0.5,10,25,0,0,0,20,20
"bt","glm",185,0.01,3,50,0,0,0,2,2
"bt","glm",185,0.0625,3,50,0,0,0,5,5
"bt","glm",185,0.125,3,50,0,0,0,14,14
"bt","glm",185,0.25,3,50,0,0,0,6,6
"bt","glm",185,0.375,3,50,0,0,0,7,7
"bt","glm",185,0.5,3,50,0,0,0,13,13
"bt","glm",185,0.01,5,50,0,0,0,5,5
"bt","glm",185,0.0625,5,50,0,0,0,13,14
"bt","glm",185,0.125,5,50,0,0,0,11,11
"bt","glm",185,0.25,5,50,0,0,0,6,6
"bt","glm",185,0.375,5,50,0,0,0,6,6
"bt","glm",185,0.5,5,50,0,0,0,12,12
"bt","glm",185,0.01,10,50,0,0,0,7,7
"bt","glm",185,0.0625,10,50,0,0,0,13,13
"bt","glm",185,0.125,10,50,0,0,0,8,8
"bt","glm",185,0.25,10,50,0,0,0,5,5
"bt","glm",185,0.375,10,50,0,0,0,8,8
"bt","glm",185,0.5,10,50,0,0,0,4,4
"bt","glm",185,0.01,3,100,0,0,0,8,8
"bt","glm",185,0.0625,3,100,0,0,0,10,11
"bt","glm",185,0.125,3,100,0,0,0,8,8
"bt","glm",185,0.25,3,100,0,0,0,10,10
"bt","glm",185,0.375,3,100,0,0,0,9,9
"bt","glm",185,0.5,3,100,0,0,0,8,9
"bt","glm",185,0.01,5,100,0,0,0,7,7
"bt","glm",185,0.0625,5,100,0,0,0,7,7
"bt","glm",185,0.125,5,100,0,0,0,8,8
"bt","glm",185,0.25,5,100,0,0,0,7,7
"bt","glm",185,0.375,5,100,0,0,0,10,10
"bt","glm",185,0.5,5,100,0,0,0,7,8
"bt","glm",185,0.01,10,100,0,0,0,5,5
"bt","glm",185,0.0625,10,100,0,0,0,14,16
"bt","glm",185,0.125,10,100,0,0,0,15,15
"bt","glm",185,0.25,10,100,0,0,0,9,10
"bt","glm",185,0.375,10,100,0,0,0,13,14
"bt","glm",185,0.5,10,100,0,0,0,10,11
"bt","glm",185,0.01,3,25,0.5,0,0,0,0
"bt","glm",185,0.0625,3,25,0.5,0,0,12,14
"bt","glm",185,0.125,3,25,0.5,0,0,7,7
"bt","glm",185,0.25,3,25,0.5,0,0,6,6
"bt","glm",185,0.375,3,25,0.5,0,0,14,18
"bt","glm",185,0.5,3,25,0.5,0,0,10,13
"bt","glm",185,0.01,5,25,0.5,0,0,6,7
"bt","glm",185,0.0625,5,25,0.5,0,0,5,5
"bt","glm",185,0.125,5,25,0.5,0,0,10,15
"bt","glm",185,0.25,5,25,0.5,0,0,13,16
"bt","glm",185,0.375,5,25,0.5,0,0,7,7
"bt","glm",185,0.5,5,25,0.5,0,0,13,20
"bt","glm",185,0.01,10,25,0.5,0,0,1,1
"bt","glm",185,0.0625,10,25,0.5,0,0,13,22
"bt","glm",185,0.125,10,25,0.5,0,0,9,15
"bt","glm",185,0.25,10,25,0.5,0,0,8,12
"bt","glm",185,0.375,10,25,0.5,0,0,8,15
"bt","glm",185,0.5,10,25,0.5,0,0,9,13
"bt","glm",185,0.01,3,50,0.5,0,0,2,2
"bt","glm",185,0.0625,3,50,0.5,0,0,4,4
"bt","glm",185,0.125,3,50,0.5,0,0,4,5
"bt","glm",185,0.25,3,50,0.5,0,0,10,12
"bt","glm",185,0.375,3,50,0.5,0,0,11,12
"bt","glm",185,0.5,3,50,0.5,0,0,6,6
"bt","glm",185,0.01,5,50,0.5,0,0,6,7
"bt","glm",185,0.0625,5,50,0.5,0,0,7,12
"bt","glm",185,0.125,5,50,0.5,0,0,7,7
"bt","glm",185,0.25,5,50,0.5,0,0,6,8
"bt","glm",185,0.375,5,50,0.5,0,0,7,8
"bt","glm",185,0.5,5,50,0.5,0,0,12,15
"bt","glm",185,0.01,10,50,0.5,0,0,2,4
"bt","glm",185,0.0625,10,50,0.5,0,0,10,12
"bt","glm",185,0.125,10,50,0.5,0,0,5,6
"bt","glm",185,0.25,10,50,0.5,0,0,11,13
"bt","glm",185,0.375,10,50,0.5,0,0,10,22
"bt","glm",185,0.5,10,50,0.5,0,0,9,10
"bt","glm",185,0.01,3,100,0.5,0,0,7,10
"bt","glm",185,0.0625,3,100,0.5,0,0,11,13
"bt","glm",185,0.125,3,100,0.5,0,0,15,16
"bt","glm",185,0.25,3,100,0.5,0,0,12,15
"bt","glm",185,0.375,3,100,0.5,0,0,17,19
"bt","glm",185,0.5,3,100,0.5,0,0,10,11
"bt","glm",185,0.01,5,100,0.5,0,0,9,10
"bt","glm",185,0.0625,5,100,0.5,0,0,4,4
"bt","glm",185,0.125,5,100,0.5,0,0,9,12
"bt","glm",185,0.25,5,100,0.5,0,0,11,12
"bt","glm",185,0.375,5,100,0.5,0,0,14,16
"bt","glm",185,0.5,5,100,0.5,0,0,7,9
"bt","glm",185,0.01,10,100,0.5,0,0,9,13
"bt","glm",185,0.0625,10,100,0.5,0,0,7,9
"bt","glm",185,0.125,10,100,0.5,0,0,13,35
"bt","glm",185,0.25,10,100,0.5,0,0,9,10
"bt","glm",185,0.375,10,100,0.5,0,0,7,8
"bt","glm",185,0.5,10,100,0.5,0,0,10,12
"bt","glm",185,0.01,3,25,0.9,0,0,0,0
"bt","glm",185,0.0625,3,25,0.9,0,0,10,21
"bt","glm",185,0.125,3,25,0.9,0,0,8,15
"bt","glm",185,0.25,3,25,0.9,0,0,9,18
"bt","glm",185,0.375,3,25,0.9,0,0,8,16
"bt","glm",185,0.5,3,25,0.9,0,0,4,6
"bt","glm",185,0.01,5,25,0.9,0,0,1,4
"bt","glm",185,0.0625,5,25,0.9,0,0,7,14
"bt","glm",185,0.125,5,25,0.9,0,0,10,18
"bt","glm",185,0.25,5,25,0.9,0,0,8,18
"bt","glm",185,0.375,5,25,0.9,0,0,11,28
"bt","glm",185,0.5,5,25,0.9,0,0,5,10
"bt","glm",185,0.01,10,25,0.9,0,0,1,8
"bt","glm",185,0.0625,10,25,0.9,0,0,14,73
"bt","glm",185,0.125,10,25,0.9,0,0,8,36
"bt","glm",185,0.25,10,25,0.9,0,0,13,25
"bt","glm",185,0.375,10,25,0.9,0,0,8,37
"bt","glm",185,0.5,10,25,0.9,0,0,9,32
"bt","glm",185,0.01,3,50,0.9,0,0,3,8
"bt","glm",185,0.0625,3,50,0.9,0,0,10,17
"bt","glm",185,0.125,3,50,0.9,0,0,9,16
"bt","glm",185,0.25,3,50,0.9,0,0,6,8
"bt","glm",185,0.375,3,50,0.9,0,0,5,13
"bt","glm",185,0.5,3,50,0.9,0,0,10,20
"bt","glm",185,0.01,5,50,0.9,0,0,2,8
"bt","glm",185,0.0625,5,50,0.9,0,0,14,31
"bt","glm",185,0.125,5,50,0.9,0,0,11,22
"bt","glm",185,0.25,5,50,0.9,0,0,13,27
"bt","glm",185,0.375,5,50,0.9,0,0,9,15
"bt","glm",185,0.5,5,50,0.9,0,0,9,17
"bt","glm",185,0.01,10,50,0.9,0,0,4,27
"bt","glm",185,0.0625,10,50,0.9,0,0,10,45
"bt","glm",185,0.125,10,50,0.9,0,0,5,15
"bt","glm",185,0.25,10,50,0.9,0,0,7,28
"bt","glm",185,0.375,10,50,0.9,0,0,12,37
"bt","glm",185,0.5,10,50,0.9,0,0,16,51
"bt","glm",185,0.01,3,100,0.9,0,0,6,10
"bt","glm",185,0.0625,3,100,0.9,0,0,8,11
"bt","glm",185,0.125,3,100,0.9,0,0,8,16
"bt","glm",185,0.25,3,100,0.9,0,0,9,18
"bt","glm",185,0.375,3,100,0.9,0,0,13,21
"bt","glm",185,0.5,3,100,0.9,0,0,8,12
"bt","glm",185,0.01,5,100,0.9,0,0,7,21
"bt","glm",185,0.0625,5,100,0.9,0,0,13,32
"bt","glm",185,0.125,5,100,0.9,0,0,9,19
"bt","glm",185,0.25,5,100,0.9,0,0,7,11
"bt","glm",185,0.375,5,100,0.9,0,0,12,23
"bt","glm",185,0.5,5,100,0.9,0,0,10,25
"bt","glm",185,0.01,10,100,0.9,0,0,10,45
"bt","glm",185,0.0625,10,100,0.9,0,0,7,20
"bt","glm",185,0.125,10,100,0.9,0,0,12,39
"bt","glm",185,0.25,10,100,0.9,0,0,9,28
"bt","glm",185,0.375,10,100,0.9,0,0,12,47
"bt","glm",185,0.5,10,100,0.9,0,0,12,46
"bt","glm",185,0.01,3,25,0,0,0,1,1
"bt","glm",185,0.0625,3,25,0,0,0,11,11
"bt","glm",185,0.125,3,25,0,0,0,12,13
"bt","glm",185,0.25,3,25,0,0,0,14,14
"bt","glm",185,0.375,3,25,0,0,0,15,17
"bt","glm",185,0.5,3,25,0,0,0,7,7
"bt","glm",185,0.01,5,25,0,0,0,1,1
"bt","glm",185,0.0625,5,25,0,0,0,11,11
"bt","glm",185,0.125,5,25,0,0,0,9,9
"bt","glm",185,0.25,5,25,0,0,0,10,10
"bt","glm",185,0.375,5,25,0,0,0,8,8
"bt","glm",185,0.5,5,25,0,0,0,12,12
"bt","glm",185,0.01,10,25,0,0,0,5,5
"bt","glm",185,0.0625,10,25,0,0,0,6,6
"bt","glm",185,0.125,10,25,0,0,0,7,7
"bt","glm",185,0.25,10,25,0,0,0,8,8
"bt","glm",185,0.375,10,25,0,0,0,9,9
"bt","glm",185,0.5,10,25,0,0,0,7,7
"bt","glm",185,0.01,3,50,0,0,0,2,2
"bt","glm",185,0.0625,3,50,0,0,0,13,13
"bt","glm",185,0.125,3,50,0,0,0,8,8
"bt","glm",185,0.25,3,50,0,0,0,6,6
"bt","glm",185,0.375,3,50,0,0,0,7,7
"bt","glm",185,0.5,3,50,0,0,0,11,11
"bt","glm",185,0.01,5,50,0,0,0,3,3
"bt","glm",185,0.0625,5,50,0,0,0,9,9
"bt","glm",185,0.125,5,50,0,0,0,13,13
"bt","glm",185,0.25,5,50,0,0,0,10,10
"bt","glm",185,0.375,5,50,0,0,0,11,12
"bt","glm",185,0.5,5,50,0,0,0,15,16
"bt","glm",185,0.01,10,50,0,0,0,3,3
"bt","glm",185,0.0625,10,50,0,0,0,11,11
"bt","glm",185,0.125,10,50,0,0,0,6,6
"bt","glm",185,0.25,10,50,0,0,0,9,9
"bt","glm",185,0.375,10,50,0,0,0,8,8
"bt","glm",185,0.5,10,50,0,0,0,3,3
"bt","glm",185,0.01,3,100,0,0,0,15,16
"bt","glm",185,0.0625,3,100,0,0,0,11,11
"bt","glm",185,0.125,3,100,0,0,0,5,6
"bt","glm",185,0.25,3,100,0,0,0,8,8
"bt","glm",185,0.375,3,100,0,0,0,12,12
"bt","glm",185,0.5,3,100,0,0,0,10,10
"bt","glm",185,0.01,5,100,0,0,0,6,6
"bt","glm",185,0.0625,5,100,0,0,0,9,9
"bt","glm",185,0.125,5,100,0,0,0,13,14
"bt","glm",185,0.25,5,100,0,0,0,11,11
"bt","glm",185,0.375,5,100,0,0,0,14,15
"bt","glm",185,0.5,5,100,0,0,0,8,8
"bt","glm",185,0.01,10,100,0,0,0,5,5
"bt","glm",185,0.0625,10,100,0,0,0,11,13
"bt","glm",185,0.125,10,100,0,0,0,11,11
"bt","glm",185,0.25,10,100,0,0,0,6,6
"bt","glm",185,0.375,10,100,0,0,0,11,12
"bt","glm",185,0.5,10,100,0,0,0,10,10
"bt","glm",185,0.01,3,25,0.5,0,0,1,1
"bt","glm",185,0.0625,3,25,0.5,0,0,12,15
"bt","glm",185,0.125,3,25,0.5,0,0,5,5
"bt","glm",185,0.25,3,25,0.5,0,0,11,12
"bt","glm",185,0.375,3,25,0.5,0,0,14,17
